eventID,hits,eDepTot_keV
1366,17,1939.59
1310,14,1607.5
1367,12,738.67
1368,14,1901.23
1311,11,698.786
1369,13,1912.44
1312,8,562.066
1370,6,377.663
1313,10,1934.16
1371,13,1936.3
1314,20,1936.32
1372,13,1926.08
1315,9,1937.23
1373,16,1939.97
1316,9,473.216
1374,17,1889.83
1317,7,409.957
1375,6,391.928
1318,16,1854.91
1376,13,1926.95
1319,9,609.236
1377,10,1933.75
1320,13,837.311
1378,12,1936.37
1321,13,1908.82
1379,10,899.73
1322,10,1933.82
1380,10,1931.17
1323,12,754.125
1324,11,1925.43
1325,14,1242.79
1326,14,1792.62
1381,20,1377.32
1327,13,1874.43
1382,12,1937.65
1328,7,442.595
1329,11,1945.25
1383,14,1911.67
1330,10,1939.13
1384,11,1746.13
1331,8,1446.28
1385,11,1936.19
1332,13,1096.86
1386,14,1940.64
1333,10,700.984
1334,11,1927.73
1387,21,1943.51
1388,8,439.784
1389,21,1917.48
1335,21,1500.54
1336,13,1933.79
1390,13,1902.51
1337,9,1916.84
1391,10,769.336
1561,11,944.109
1392,9,821.524
1562,13,1926.16
1393,15,1926.74
1563,15,1950.37
1394,14,1929.97
1395,13,1916.69
1564,12,1143.53
1565,11,1950.72
1396,11,865.926
1397,10,1941.67
1566,9,1846.25
1398,13,1455.21
1399,11,1925.16
1567,12,1038.38
1400,11,1929.79
1568,14,1937.45
1401,4,289.653
1569,14,1938.28
1402,15,1939.78
1570,3,213.02
1403,19,1435.9
1571,19,1944.18
1404,11,1940.14
1572,8,554.213
1405,19,1913.97
1573,14,1937.2
1406,19,1861.96
1574,12,1934.48
1407,12,1945.8
1575,9,1932.97
1408,9,1947.33
1576,13,1875.73
1409,17,1940.09
1410,9,1921.72
1577,7,388.445
1578,9,636.864
1411,14,468.836
1579,12,1935.65
1412,4,147.73
1580,10,1934.21
1413,9,562.287
1581,4,171.836
1414,17,1937.51
1582,9,575.4
1415,17,1927.11
1583,10,1936.67
1416,13,1935.91
1417,12,1930.1
1584,9,1900.52
1418,16,1934.35
1419,10,1939.78
1585,8,460.156
1420,10,360.615
1586,13,942.856
1421,11,1922.23
1587,11,1934.38
1422,15,1916.28
1588,15,1280.89
1423,17,1950.3
1589,13,1135.68
1424,5,219.774
1590,9,1944.92
1425,20,1859.03
1591,21,1927.9
1426,12,926.519
1592,9,595.61
1427,13,1938.76
1593,11,1941.68
1428,9,1915.93
1594,12,1927.84
1429,15,1945.78
1595,11,1935.44
1430,15,1949.07
1431,11,1933.45
1596,12,1935.81
1432,0,0
1597,15,1932.97
1433,9,549.779
1598,9,1944.88
1599,6,274.824
1434,11,1922.56
1600,17,1935.72
1435,11,1184.38
1601,16,1082.82
1436,18,1945.45
1602,10,1948.71
1603,5,263.868
1437,11,617.219
1604,3,142.551
1438,9,1947.69
1605,10,1934.33
1439,15,1935.01
1606,10,1936.37
1440,12,1019.92
1607,13,1942.61
1608,4,209.588
1441,11,1926.43
1609,6,312.986
1442,15,1076.5
1610,12,1061.37
1611,9,1938.33
1443,34,1180.89
1612,10,811.218
1444,17,1933.56
1613,15,1033.63
1445,10,1924.46
1614,11,1396.7
1615,9,1942.39
1446,16,1941.59
1616,18,1744.04
1447,9,1936.32
1617,9,1932.32
1618,12,1949.77
1448,17,1921.42
1619,13,1919.22
1449,15,1941.62
1620,8,281.333
1621,13,1926.92
1450,10,543.898
1622,12,1935.1
1451,10,1933.03
1623,14,1008.36
1452,19,1938.04
1624,22,1535.74
1453,10,1933.52
1625,17,1941.5
1454,5,219.674
1626,7,644.356
1455,15,1945.17
1627,9,527.156
1456,9,1933.24
1628,17,465.974
1457,21,1925.78
1629,12,1935.43
1458,11,854.96
1630,10,1939.34
1459,10,1908.12
